"logFC","logCPM","F","PValue","FDR","dmel_gene","treatment","tissue"
-0.144966756941013,6.88080726450352,0.132765781124558,0.718522557889732,0.773899607436515,"CG7627","Control","Fat Body"
-0.172468140899795,1.5374710617788,0.132561495321181,0.718609939366488,0.773899607436515,"Nuf2","Control","Fat Body"
-0.115514529081505,1.31330108567386,0.131012515653026,0.720185466794151,0.775333473169103,"CG15880","Control","Fat Body"
-0.0764530807246715,3.02693171358775,0.311419308593153,0.720253433718773,0.775333473169103,"PIP4K","Control","Fat Body"
0.0510539689665709,7.86988761713525,0.130684215144711,0.720520750383396,0.775453239907969,"CCT8","Control","Fat Body"
0.0462786122998762,4.43783119325909,0.130108189745323,0.721110184901229,0.775919555819447,"NELF-B","Control","Fat Body"
0.0539703517770628,3.85388481061463,0.128054435539383,0.723223874859698,0.778025424156276,"Su(z)12","Control","Fat Body"
0.0518647644389023,4.18490388373808,0.126737403810217,0.724589459041231,0.779205841717208,"CG9578","Control","Fat Body"
0.0689007402798178,5.92139314621763,0.126693831483489,0.724634774517049,0.779205841717208,"r-l","Control","Fat Body"
0.0585701953792497,2.75151896296143,0.124852146912617,0.726558250840285,0.781105138127516,"CG42542","Control","Fat Body"
0.0680871280788842,3.98357139727236,0.124125831011893,0.727321226090326,0.781648022087902,"rno","Control","Fat Body"
-0.0692198644873415,5.8696358562744,0.124072038823671,0.727377833393934,0.781648022087902,"CG4860","Control","Fat Body"
0.0416210510991679,4.34832393654941,0.122666884557744,0.728861454023109,0.783072987035854,"CG6791","Control","Fat Body"
0.106246800989366,1.86175174533718,0.122452357870745,0.729088801398771,0.783147914861758,"sstn","Control","Fat Body"
-0.288497134298796,0.748911419100323,0.12197078963217,0.729599967664352,0.783527607375009,"pav","Control","Fat Body"
-0.0393331609490185,4.72923542568269,0.119021663198938,0.732755410266443,0.786746247539748,"hfp","Control","Fat Body"
-0.0875255937778428,5.77681731329766,0.117861947546371,0.734018057044967,0.787931675406446,"CG34408","Control","Fat Body"
0.327643909847925,5.46789780779038,0.116350717883142,0.735878604140723,0.789758268677161,"FBgn0196692","Control","Fat Body"
0.050269723292074,4.52131307110148,0.115952298529516,0.736086474434147,0.789810773367151,"CG14231","Control","Fat Body"
-0.0364581285782417,6.15429820955657,0.113784503115123,0.73846895631874,0.792196080299616,"alien","Control","Fat Body"
-0.0534958064688476,4.98444757796904,0.113114522780877,0.73921041290164,0.792630755404565,"mib2","Control","Fat Body"
-0.0517959483655768,5.33951446176085,0.113007471729798,0.73932911164645,0.792630755404565,"enc","Control","Fat Body"
0.0235822611239063,6.07485470604432,0.112986207521073,0.739352696981316,0.792630755404565,"CG10417","Control","Fat Body"
0.053865507003146,3.14646752297625,0.112443341788148,0.73995566122114,0.793078294168959,"Suv3","Control","Fat Body"
-0.0527505533878354,6.53193721531724,0.112253036088794,0.740167419404485,0.793078294168959,"PSMG1","Control","Fat Body"
0.0921931518769087,4.2967366610323,0.112189861560389,0.740248969280666,0.793078294168959,"CG12325","Control","Fat Body"
0.064428548626586,10.0598868818723,0.111983896810266,0.740467240029298,0.793141132939336,"RpL22","Control","Fat Body"
0.0762386339141697,4.89045829597976,0.11079303928347,0.741798699523078,0.79439606420909,"CdGAPr","Control","Fat Body"
0.0471010567093194,6.86745055454344,0.108453065406074,0.744438366823298,0.797051119315873,"Epg5","Control","Fat Body"
0.295577843854926,5.73897004310175,0.10749019705242,0.745751456939385,0.798242102606656,"CG3168","Control","Fat Body"
0.0278493847322873,5.23398950107671,0.107193810634712,0.745872023023285,0.798242102606656,"IntS4","Control","Fat Body"
-0.0374158363145552,4.39531103203844,0.10691002397348,0.746196402879442,0.798417296707138,"mIF3","Control","Fat Body"
0.0963483513575678,1.51861261006049,0.105818192027744,0.747448889387313,0.799585259712714,"Dd","Control","Fat Body"
0.0549875900912532,7.94288794854988,0.10484263081694,0.748574074511557,0.8006165682841,"lva","Control","Fat Body"
-0.0384383992657043,5.4892847949063,0.10461835682608,0.748833565358453,0.800721753016172,"PSR","Control","Fat Body"
-0.0443258301916349,4.55131927208172,0.104240471966359,0.749271486012154,0.8010176450074,"AspRS-m","Control","Fat Body"
0.0362614603793335,7.77210979337253,0.102736954021392,0.751022636034031,0.802717031286965,"eIF4G1","Control","Fat Body"
-0.0670849005656841,2.45941561358975,0.102291779726746,0.751543848357344,0.803101372577988,"CG14710","Control","Fat Body"
0.0449402157916265,3.53285137590923,0.101813710567242,0.752104972469052,0.803528189249348,"sax","Control","Fat Body"
-0.0734794328276907,9.52125455623362,0.100854226322381,0.753235557108634,0.804563087547894,"Eip55E","Control","Fat Body"
-0.0558258120870937,3.11992810434327,0.0992218063926558,0.755172805802883,0.806458988187089,"CG5292","Control","Fat Body"
0.0298693157210498,6.94569766246381,0.0989774925383329,0.755464249566351,0.806596874966738,"CG30291","Control","Fat Body"
0.0397264624268463,5.08318509245806,0.0984893082138015,0.756047798042627,0.807046510950336,"e(y)1","Control","Fat Body"
-0.38784374661417,0.789785700632529,0.0971628430312818,0.757664540767684,0.808386825818423,"CG8028","Control","Fat Body"
-0.200025300537535,2.01374315944528,0.0971282217161052,0.757703779689348,0.808386825818423,"feo.sofe.Dsim_GD29554","Control","Fat Body"
-0.052821897621913,4.57888648644162,0.0970385014298471,0.757791474071687,0.808386825818423,"CG4338","Control","Fat Body"
0.044817780124167,5.28963251803088,0.0965489295792833,0.758383108133056,0.80884431515629,"CG1142","Control","Fat Body"
0.04177152489702,7.37954310413509,0.0962857816943272,0.758701796900945,0.809010564120343,"Rab7","Control","Fat Body"
0.107096462978404,1.42913741496469,0.0958135109581567,0.759274949636581,0.809448020756097,"spri","Control","Fat Body"
0.0421421073193892,3.52803647258467,0.0956439241365227,0.759481140726467,0.809494163078039,"Cfp1","Control","Fat Body"
-0.082286667768259,5.11730019472646,0.0943807288646706,0.761040742369562,0.810721665387506,"CG18273","Control","Fat Body"
0.0398353596398709,3.33894556209278,0.0943505567971251,0.761060322279628,0.810721665387506,"nudE","Control","Fat Body"
0.0307917609252016,4.46246274390908,0.0943000163686303,0.761122271892276,0.810721665387506,"CG6729","Control","Fat Body"
0.0772138778879265,2.6598906411053,0.0939016905430617,0.761611156131148,0.811068545824191,"Flo2","Control","Fat Body"
0.0388225500286723,10.7198738637382,0.0934746508617071,0.762136547384924,0.811454146980006,"CG13607","Control","Fat Body"
0.148088951920006,1.4107566399977,0.0930773443283591,0.762626540730906,0.811801902504685,"FBgn0190857","Control","Fat Body"
-0.0401264854807072,4.82403525067938,0.0919632529756328,0.7640066806386,0.812940231644033,"mRpS18B","Control","Fat Body"
-0.0389333358636634,5.56726947514863,0.0919500271344044,0.764023119697652,0.812940231644033,"CG9304","Control","Fat Body"
-0.0308971822263213,6.82197880019524,0.0917071024182009,0.764325293523006,0.81308764365571,"Snx17","Control","Fat Body"
-0.0697489516447181,2.85153281964553,0.205391044432192,0.764493156242324,0.813092143272283,"CG7222","Control","Fat Body"
0.0981423618824857,2.2946847983138,0.089709799369181,0.766826516316781,0.815399306564966,"HEATR2","Control","Fat Body"
0.0870853844621943,5.36637397153374,0.088444069383492,0.7684617557842,0.816963300062407,"Sdc","Control","Fat Body"
0.0248768150477385,6.19701870372273,0.0881402362884213,0.768813511308248,0.817071488824878,"tank","Control","Fat Body"
0.0845559276486522,8.58567419454891,0.0880908009991908,0.768892389161829,0.817071488824878,"Nepl21.Nepl20.Dsim_GD21387","Control","Fat Body"
0.0531905083445872,5.62344786425631,0.087793710304466,0.769254793781834,0.817281819606999,"mRpS26","Control","Fat Body"
0.0754788562744897,4.89522227609108,0.0876692824940348,0.769420401867145,0.817283021991843,"CG10341","Control","Fat Body"
0.078096238746636,2.93315452043925,0.0872201583488144,0.769987273940482,0.81771035781369,"Cht11","Control","Fat Body"
-0.0441484728117715,7.30134715160476,0.0862722921635538,0.771203566063753,0.818777635287876,"CG33460","Control","Fat Body"
-0.0435188645216197,3.64300428178683,0.0861804387997616,0.771321817424541,0.818777635287876,"Git","Control","Fat Body"
-0.0487023519201444,3.66561180155044,0.0857139380537583,0.771923449097536,0.819087745730696,"Hexim","Control","Fat Body"
-0.0346314479462429,4.21916371613187,0.0855556962036184,0.772127933450658,0.819087745730696,"Neurl4","Control","Fat Body"
0.256560523140433,5.373849868858,0.085630085007465,0.772224386793031,0.819087745730696,"Srr","Control","Fat Body"
-0.0574355344145645,2.84182060036336,0.0854432904113707,0.772273312285834,0.819087745730696,"CG33228","Control","Fat Body"
-0.0676197374373591,5.3520736351557,0.0828398670324394,0.775669973766883,0.822514745976877,"PCNA","Control","Fat Body"
0.0556086218880817,6.19177790102384,0.0823237449074919,0.776350210307895,0.823060421382532,"MRP","Control","Fat Body"
-0.0513276364732986,7.15624966038549,0.0806025560715656,0.778635569874503,0.825307198529523,"dom","Control","Fat Body"
0.069584898022274,3.60229953573891,0.0800608513046123,0.779360296149221,0.8258789524081,"CG42240","Control","Fat Body"
-0.0355885943268339,9.67729220762354,0.0799511359030812,0.779507403259004,0.8258789524081,"FBgn0196617","Control","Fat Body"
-0.044630256291167,5.80112356840548,0.0798125382659395,0.779693392156086,0.825899907402172,"Elp3","Control","Fat Body"
-0.0313806893556841,4.49035595360598,0.0796835662471955,0.779866621195328,0.825907340306817,"Wdr33","Control","Fat Body"
0.0336478799930934,4.5001230226694,0.0793132334200148,0.78036487953359,0.826136605045732,"Mob4","Control","Fat Body"
0.0299432212093306,7.38499604975105,0.0792755714545954,0.780415621671295,0.826136605045732,"Jwa","Control","Fat Body"
-0.0543988441110968,2.87063712151776,0.0785078473383707,0.781452835502556,0.826939336324174,"ftz-f1","Control","Fat Body"
-0.0626107549668005,2.11950250850523,0.0784680391075729,0.781506766628763,0.826939336324174,"CG13793.CG13794.CG13795.CG33296.Dsim_GD22477","Control","Fat Body"
0.0434022918874058,7.81881532790853,0.0780747823328357,0.782040336978456,0.827327748444954,"Eaat1","Control","Fat Body"
-0.0429284729733872,5.11196489316533,0.0776151840618141,0.782665763071975,0.827813149575275,"mRpL1","Control","Fat Body"
0.0415866036901741,3.80234029273024,0.0770720664548262,0.783407427256167,0.828421261127026,"SWIP","Control","Fat Body"
-0.053728433843349,4.44343531230902,0.0768512425553522,0.783709784048698,0.828564663178294,"sbr","Control","Fat Body"
0.0380008422371781,4.18717330533769,0.075510368243199,0.785555886369311,0.8303397573642,"Slimp","Control","Fat Body"
0.0408162501197221,10.4934297263467,0.0751574242220163,0.786044749309828,0.830428475139693,"Pgi","Control","Fat Body"
-0.147177338217227,4.63321408369973,0.0751925741457546,0.786131312735903,0.830428475139693,"AANATL2","Control","Fat Body"
0.0480320181502804,5.07405834229863,0.075087906014307,0.786141184756916,0.830428475139693,"CG4646","Control","Fat Body"
0.029212901725018,6.23441420383174,0.0746524855248459,0.786746295911379,0.830891040251572,"CG8314","Control","Fat Body"
0.0665794554196904,2.40694942667443,0.0743566170952864,0.787158554625292,0.831149778566314,"Hs6st","Control","Fat Body"
-0.0598352069526067,5.1524819271238,0.0733584193635089,0.788555982832993,0.83230176397541,"Surf6","Control","Fat Body"
-0.042501032919894,3.00734787997017,0.0732657018246064,0.788686300816117,0.83230176397541,"TTLL5","Control","Fat Body"
-0.0658093162388659,3.8103392032921,0.0732189370561343,0.78875206410952,0.83230176397541,"Cdc45","Control","Fat Body"
-0.234260309087447,1.53395125913927,0.0724948334232626,0.78980337313867,0.833234174336741,"CG5697","Control","Fat Body"
0.389097661749946,5.17473799391271,0.0718719569159368,0.79083149014594,0.834141726710927,"CG11370","Control","Fat Body"
-0.185722522394958,1.2793863990867,0.0715908051761512,0.791055874602996,0.834201324469925,"tum","Control","Fat Body"
-0.105379624831509,2.16004575575295,0.0708639782581742,0.792093420253453,0.835118227294591,"baz","Control","Fat Body"
0.0368817046791701,3.35005503197337,0.069078341244537,0.794666914901081,0.837653776016859,"Spt7","Control","Fat Body"
-0.0302878190680979,5.16041979055098,0.0683930144692897,0.795664077083977,0.838373334754078,"CG5986","Control","Fat Body"
0.069073921945692,5.63512931037026,0.0683109425934712,0.795798132372703,0.838373334754078,"Sp7","Control","Fat Body"
-0.0536359166837783,5.11070183087963,0.0682617290257145,0.79585570940531,0.838373334754078,"CG11779","Control","Fat Body"
-0.199359159335632,3.59573661687962,0.0666361881047472,0.798397777737658,0.840872945650365,"Gs2","Control","Fat Body"
-0.101570403666199,7.39274641934244,0.0655806207299353,0.799892358075388,0.842268516057767,"whd","Control","Fat Body"
0.0434394781235891,5.46587224879096,0.0645183571922819,0.801405048794418,0.843682560902428,"CG15083","Control","Fat Body"
-0.0759390712841565,2.47116064654103,0.0643875425647332,0.80160204353273,0.843687786371163,"Eip63E","Control","Fat Body"
0.0681325641509026,10.1719503648843,0.0642963300121682,0.801753045728516,0.843687786371163,"Apoltp","Control","Fat Body"
0.052926710235419,3.61656359232358,0.064177110461268,0.801919383181929,0.843687786371163,"gcl","Control","Fat Body"
-0.0411489057747581,3.78841063481415,0.0638822613634301,0.802364961599202,0.843977877685528,"Tip60","Control","Fat Body"
0.0460801404303087,3.98193172579877,0.0630765139490374,0.803588233993457,0.845085700468463,"CG10050","Control","Fat Body"
0.0337747671380632,5.57174563207304,0.0626903538144501,0.804177446617827,0.845526392772743,"Rap1","Control","Fat Body"
-0.0309533983318141,3.63663911594519,0.0614794829353507,0.806037655576927,0.847302963943675,"CG8188","Control","Fat Body"
0.0386823943815846,3.31140183664374,0.0599820791314365,0.808365204701061,0.849454312591433,"MED31","Control","Fat Body"
-0.039177251099759,8.3687521872906,0.0599431463208187,0.808426130860312,0.849454312591433,"Hsc70-5","Control","Fat Body"
-0.0558395020858853,2.85262725917619,0.0597060923429331,0.808797552163545,0.849664912621703,"Saf-B","Control","Fat Body"
-0.0767266466644221,1.86351828141467,0.0594222469245315,0.809243318722993,0.849953508927193,"CG14906","Control","Fat Body"
-0.0256021632143021,5.07273047596206,0.0592081627298435,0.809580276530854,0.850127724869361,"l(2)gl","Control","Fat Body"
0.0424226681048956,3.78265757496267,0.0588991362801121,0.810067810835172,0.850459951836039,"Aladin","Control","Fat Body"
-0.0524329065481354,6.89947321455359,0.0585914032734325,0.810554654817709,0.850783320084412,"Seipin","Control","Fat Body"
0.0312713622793726,5.67926396773608,0.058488182401202,0.810718257315293,0.850783320084412,"CG14721","Control","Fat Body"
-0.153994941644339,0.856728849097763,0.0583142957978931,0.810994209792658,0.850893207022744,"CG13423","Control","Fat Body"
0.0406134891055969,5.02794650089219,0.0569339429728746,0.813200434446114,0.852852674395784,"CG34117","Control","Fat Body"
0.0288277229222746,5.13516683860459,0.0569310638091972,0.813205065664565,0.852852674395784,"tst","Control","Fat Body"
0.0634407917619017,5.42284335171375,0.056809088354771,0.813414379439304,0.852892182197489,"Myo61F","Control","Fat Body"
-0.186063540492279,0.747824322656291,0.0563072547915248,0.814211420427201,0.853457160599683,"dgt6","Control","Fat Body"
-0.038918087716798,4.08377874835926,0.0562545477599703,0.81429671934053,0.853457160599683,"FBgn0191245","Control","Fat Body"
-0.0229296949487318,4.32792747908151,0.0558371955618096,0.814973643368525,0.853986510733488,"Nbr","Control","Fat Body"
0.0708692181080474,1.78893523580651,0.0555535892354764,0.815435166686262,0.854289973279367,"Lrch","Control","Fat Body"
-0.0642078849689634,1.69123024288707,0.0539050666719611,0.818142873850943,0.856946024486791,"rux","Control","Fat Body"
-0.0467363069064161,2.21431268998606,0.0527002193091847,0.820149606369103,0.858866890210342,"CG2889","Control","Fat Body"
-0.158725311643965,0.840537299744193,0.0518086923560246,0.821650110084378,0.860256931523235,"CG7512","Control","Fat Body"
-0.0344113491314481,3.93514175476376,0.0509411161607514,0.823123419410922,0.861463215497827,"msl-1","Control","Fat Body"
